id	text	count
10824908445	身体 互换 虽然 早已 不是 什么 新 题材 全程 看得 我 多处 浑身 发麻 感动 得 一塌糊涂 尤其 是 喜欢 三年 后 两人 在 糸 守 相会 的 画面 能 听到 对方 的 声音 交错 的 时候 被 两人 的 結 系着 无法 分开 彗星 那 一夜 就是 所谓 的 前生 今世 吧 剧情 歌曲 声优 啃 半生 肉 庆幸 现在 的 水平 已 不 怎用 字幕 了 新海 诚牌 狗 粮 一吃 就 见效 吃 完 汪汪叫 	225
10885694195	可能 是 年纪 大 了 吧 没有 骚年们 辣 么 感动 了 倒 是 觉得 每个 人 在 人生 的 一段 时期 里 总会 坚信 自己 会 遇上 一个 命中注定 会 相遇 的 人 不 知道 他 是 谁 但 就是 相信 会 遇到 这种 坚信 我们 大多数 人 早已 放弃 所以 我们 才 会 在 电影 里 去 看 男女 主 没有 放弃 年轻 真 好 	199
11154764633	卖座 年轻化 歌曲 放送 画风 依旧 小镇 与 大都会 但 不是 最 完整 和 最具 代表性 的 新海 诚 如何 解释 里面 的 时间 漏洞 越来越 多 的 信息资讯 令 我们 想不起来 去年 的 大 爆炸 火车站 的 屠杀 马航 飞何 时机 坠落 某 电影 大 导演 不是 早死 了 嘛 那么 今年 是 何年 你 的 名字 指向 了 年 	371
10891766243	标准 的 恋爱 拯救 地球 人物性格 太 单薄 了 后半段 拖沓 结尾 尴尬 感觉 分钟 就 能 解决 的 一个 故事 居然 搞 了 多分钟 当然 也 是 很 震惊 就 一个 问题 为什么 大家 都 吹 诚哥 	426
10832872133	新海 诚 内心 住 着 的 少女 这次 讲 的 是 彗星 来 的 那 一夜 的 穿越时空 的 向左走 向右走 的 触 不到 的 恋人 的 故事 	290
10778096092	别 在 我们 还 没 认识 之前 就 跑 来 找 我 啊 一如既往 穿过 了 时空 如是 动人 监督 说 就 像 电影 里 一样 其实 我们 每 一天 都 活 在 任何 可能性 的 前 一日 里 可 他 描绘 的 苍穹 与 星空 与 地球 之眼 都 仿佛 从未 改变 过般 有着 打动 人 的 庞大 温柔 而 东京 就算 就 坐在 新宿 也 不可思议 地 觉得 他 的 东京 美 得 无以伦比 如同 幻象 	316
10794668135	红绳 是 所有 結 的 具象化 讓 彼此 見證 從 混沌 初開 日月 更迭 到 宇宙 洪荒 都 延綿 生息 的 共感 對細膩 感情 的 動容 讓 我 在 內心 淚流 了 次 且 觀後會 讓 人產生 對 某種 宿命 性 羈絆 的 期待 你 翻 山越 嶺 日渡 千里 只為 和 擦身 而過 然後強烈 的 讓 你終 於 忍不住 轉過 身問 出口 我們 是不是 在 哪裡 見過 	140
11168560985	一个 地方 被 陨石 砸 中 两次 的 概率 是 	83
10798948583	前 四十分钟 的 东京 崇拜 看 得 无比 不耐烦 几乎 起身 出门 去 还 剩 十分钟 的 时候 反而 开始 期待 诚哥 要 怎么 软着陆 最后 免不了 的 奇迹 大 甩卖 让 人 残念 而 更 残念 的 大概 要 属 俗套 剧情 都 能 伤害 得到 的 一个 人去 看片 的 自己 至于 为什么 你 的 名字 如此 重要 而 不可 忘却 至今 没 能 琢磨 出 一个 让 自己 满意 的 答案 	295
11079452925	世间 所有 的 相遇 都 是 久别重逢 	80
10791588335	应该 是 至今 为止 最好 的 一部 新海 诚 不仅 控制 好 了 节奏 讲 好 了 故事 而且 延续 了 言 葉 庭 里 对 日语 本身 的 溯源 从 結 生 发出 人 与 人 人 与非 人 传统 与 现代 过去 与 未来 甚至 梦境 与 现实 之间 的 千丝万缕 绵密 的 彩线 相互 缠绕 最终 汇聚 在 日本 文化 的 传统 风景 及 的 逢 魔 时间 啊 太 感动 了 	87
10827783773	设定 略 扯 不 说 剧作 结构 的 问题 依旧 没改 第一幕 拖沓 的 交代 完 之后 第二幕 浑浑噩噩 就 过 了 此外 两个 主人公 一个 也 没立 起来 	307
10864105573	好 一般 啊 	318
11159442003	无法 投入 电影院 里 小姑娘 们 哭 得 梨花带雨 回来 一查 居然 高达 分 果然 是 我 老 了 豆瓣 已经 是 年轻人 的 天下 反正 在我看来 这 只是 新海 诚 的 正常 发挥 一贯 的 主题 先行 塞点 宅 男 梗 可惜 千疮百孔 的 故事 设定 已经 要 把 情怀 戳 漏 了 	271
11186515124	就 画面 音乐 都 不错 但 说实话 没什么 感觉 啊 我 已经 长成 了 一个 看 这样 的 动画 都 不会 哭 的 大人 了 我 觉得 这件 事 还 更 值得 哭 吧 	37
10850341504	跟 朋友 去 看 的 虽然 她 的 妆 哭 花 了 但 谢天谢地 我们 没有 手拉手 走出 影院 	56
11120485653	人设 并 无 长进 不过 也 可归为 作者 风格 了 平行 时空 也 有 硬伤 但前 三分之一 的 换体 为 后面 的 彗星 来临 的 那 一夜 做 了 有趣 的 铺垫 先喜 后 悲 双 时空 的 情深 缘浅 离别 与 追寻 让 中 二 拯救 世界 变得 富有 一层 特殊 的 意义 结尾 正 符合 了 世间 所有 的 相遇 都 是 久别重逢 	204
11079354885	看 完 忽然 觉得 老婆 就是 好 嗯 我 自己 都 觉得 我 的 想法 莫名其妙 	76
11183934253	模板 化 的 故事 很 吃香 	130
11168589434	怎么 讲 还是 挺宅 的 互换 身体 的 微妙 色气 脸红 心跳 的 害羞 颜艺 高中生 巫女 御姐 前辈 恋爱 拯救 世界 命中注定 的 相遇 这 一切 变成 了 大众 情侣 电影 总 觉得 有点 难为情 	37
11144731263	并 没有 非常 感动 画面 很美 啦 但 剧情 说服 不了 我 大概 说明 我 已经 从 日式 中 二 审美 毕业 了 	229
10927201443	为什么 要 被 一个 完全 不 成立 的 伪 爱情故事 感动 还有 看到 中途 音乐 响起 画面 乱切 的 时候 我 居然 问 了 旁边 人 一句 这是 正片 吗 	188
11169451895	太 好看 了 今年 最 喜欢 的 一部 电影 还好 憋着 没去 看 网络版 一直 等 着 上映 大 银幕 看 那 美轮美奂 的 画面 真是 赏心悦目 最后 的 高潮 泪崩 了 这种 小 情绪 小 细节 果然 还是 新海 诚 已经 订好 了 明天 二刷 的 票 变幻 的 天空 大块 的 云朵 和 大理 的 天 莫名 的 重合 了 	46
11770302964	相比 新海 诚 以前 的 片 这部 至少 前半段 剧情 上 还是 很 吸引 人 的 但 到 最后 二十 来 分钟 似乎 编不 下去 了 于是 开始 情感 泛滥 对 逻辑 漏洞 不管不顾 甚至 直接 黑屏 切断 画面 和 音乐 是 一如既往 地 很 精美 啦 当 看 还是 很 悦目 滴 一个 哥斯拉 一个 你 的 名字 霓虹 人 对 巨灾 的 这个 执念 也 是 厉害 	23
11157753875	歌唱 完 了 才 肯 走 两个 健忘症 患者 康复 之 路 	77
10821298142	作画 唯美 故事 无感 	2095
11080171545	感觉 每当 想 拍 时空 穿越 这个 概念 时 的 时候 美国 就 会 弄 科幻 大片 日本 就 弄 精致 美丽 的 动漫 故事 好 温暖 	51
11172358624	感觉 就是 在 弥补 秒速 五 厘米 的 遗憾 吧 结尾 场景 不要 太像 然而 你 的 名字 说到底 只是 个 童话 秒速 五 厘米 才 是 人生 啊 	36
11163533023	费 老大 劲 才能 几乎 看 懂 这 故事 悲伤 的 不是 后 的 老去 是 已经 弄 丢 了 少女 心 	157
1090649252-	对 错过 梗 已经 烦死 了 	162
10847689552	有种 想 好 了 作文 题材 却 写 到 一半 不 知道 该 如何 继续 写下去 只好 用 看似 浮华 的 文字 不停 渲染 细节 的 感觉 一部 失败 的 半成品 和 导演 其他 长 片 一样 讲 不通 新海 诚 果然 还是 比较 适合 短片 集 长 片 总是 会 暴露 他 不会 讲 完整 故事 的 致命 弱点 	1378
12062652963	视觉效果 是 一如既往 的 高 水准 对 细节 光影 的 刻画 赏心悦目 叙事 本身 依然 是 新海 诚式 的 小 格局 建筑 在 一个 好 的 基础 上 略微 拓展 讲究 瞬间 感动 然而 大 架构 粗糙 人物 也 基本 扁平 并 不能 深刻 地 动人 	73
