id	text	count
63155536	从来 没有 想到 过 让 他 后悔 这么 高难度 的 问题 ， 分开 的 时候 我狂 锻炼 只是 为了 我能 早点 碰上 自己 喜欢 的 人 ！ 分开 之后 我 只 希望 他 能 忘 了 我 ， 不要 纠缠 与 往事 ！ 如果 纠缠 我 一定 会 看不起 他 ！	4
63150064	从未 后悔 。 愿 彼此 安好 也 愿 有 一个 美好 的 姑娘 陪 他 过 完 余下 一生	4
63148299	当 你 真的 开始 学会 爱 自己 ， 更加 热爱生活 。 就 会 出现 以下 对话 ， 不过 这时候 你 已经 不 需要 他 啦 ！	4
63147654	他 后不后悔 关 我 什么 事 ？	4
63136639	过 自己 的 生活 幸福 下去 就是 对 他 最大 的 伤害	4
63129016	真是 爽爆 了 ， 隔三差五 找 你 复合 ， 给 我 妈 打电话 ！ 没错 ， 是 我 妈 ！ 身边 朋友 都 劝 ， 让 我 原谅 她 ！ 没错 ！ 是 原谅 ！ 所以 ， 各位 看官 应该 知道 ， 我 分手 自己 很 开心 。 为什么 分手 呢 ？ 说白了 ， 那个 时候 的 女孩子 ， 都 有 公主 病 ， 我 也 宠 着 ， 只是 后来 触碰 了 底线 ， 当 我 朋友 面 甩 脸色 大吼大叫 ， 只 因为 我 忙 着 搬家 没 给 他 打电话 。 当然 这 只是 一个 导火索 ， 后来 我 就 分手 了 。   分手时 ， 她 身边 的 人 都 觉得 惋惜 ， 好 男人 没 了 ， 这 也 是 我 唯一 一次 当好 男人 吧 ， 后来 就 偷懒 了 ， 知道 把握 分寸 。   现在 ， 回想 一下 ， 其实 自己 也 有 问题 ， 人家 也 是 我 一步 一步 宠 出来 的 ， 自食其果 罢了 。   但是 ， 我 不想 被 折磨 一辈子 。	4
63067510	若干年 后 其实 这 一切 都 特 么 毫无意义	4
63045395	你 变得 让 他 差点 认不出 了 ， 穿着 他 热恋 时 都 没有 穿过 的 裙子 ， 留长 了 分开 时 的 短发 ， 高 了 一点 ， 白 了 一些 ， 不再 是 最后 一次 见面 时 的 满脸 戾 气 ， 指着 他 鼻子 说 我 恨 你 一辈子 的 那个 臭丫头 。 他 远远 开车 过来 ， 你 抬起 头 ， 微微一笑 ， 他 一 愣 ， 觉得 明明 以前 那么 熟悉 ， 却 又 好像 哪里 不同 。   心无 涟漪 ， 你 且 随意 。	4
444595713	怀着 让 前任 后悔 这种 心态 ， 就是 还 没能 彻底 放下 这 段 感情 你 若 是 还 心心念念 ， 就 勇敢 的 去 把 对方 找 回来 不然 ， 就 彻底 放手 ， 相忘 于 江湖 人 活着 要 学会 淡然 一点 ， 你 就是 你 自己 ， 是 颜色 不 一样 的 烟火 不 需要 总是 为了 任何 一个 人 ， 强迫 自己 变成 什么 样子 保持 自己 原来 的 样子 ， 依然 会 有人 来 爱 上 这样 的 你	4
64232309	我 希望 他 永远 不 后悔 。 过 的 比 我 想象 中 的 更 幸福 。 我 希望 我 也 永远 不 后悔 。 过 的 更好 。	5
63768049	其实 吧 被 别人 伤害 比 伤害 别人 来得 轻松 许多 伤害 别人 会 变成 永远 无法 忘记 的 事 。 可是 被 伤害 了 ， 只要 发生 比较 快乐 的 事情 ， 很快 就 能 忘掉 伤心 。	5
63697090	我 倒 是 有 过 分手 后 前任 发 朋友圈 宣称 自己 中 了 700 万 ， 还 故意 带 我 的 好 朋友 陪 她 去看房 ， 并 说 要 送 我 好 朋友 一套 。 尽管 当时 我 很 缺钱 ， 但 我 居然 一点 都 没有 想到 她 是 想 让 我 后悔 ， 我 还 感叹 了 好久 同 人 不同 命 ， 热忱地 买 了 一个月 彩票 。 当然 后来 她 又 自己 辟谣 说 自己 没有 中 700 万 。 可见 遇到 一个 迟钝 的 前任 ， 你 是 很 难 让 他 后悔 的 。	5
63336195	能 回头 的 不 叫 前任 ， 叫 备胎 。 不能 回头 的 倒 是 叫 前任 ， 都 前任 了 ， ta 后不后悔 跟 你 有 几多 关系 ？	5
63261394	http : / / info.3 g . qq . com / g / s ? aid = wechat _ ss & id = wechat _ 20150911003376 & g _ f = 23838 &_ wv = 5 来自 QQ 空间 ( * / ω ＼ * ) 而且 还是 我 姑父 转 的 o ( ╯ □ ╰ ) o 轻喷 ( ๑ • ั ็ ω • ็ ั ๑ )	5
338081206	大概 是 种 这样 的 体验 吧 。 。 。	3
229013288	离开 （ 前任 ） 之后 的 所有 努力 都 不是 为了 让 她 后悔 而是 希望 有 一天 她 能 自豪 地向 她 的 孩子 介绍 这位 超 厉害 的 叔叔 曾经 很 爱 很 爱 你 的 妈妈	3
196319113	我 前任 。 。 。 。 。 哈哈哈哈 哈哈哈哈 ， 让 我 先 笑 上 一分钟 。 我 前任 在 和 我 没有 分手 的 情况 下 ， 去 相亲 ， 相 了 一个 领导 介绍 、 在 国家 某 部委 工作 的 女生 ， 俩 人 在 一起 了 。 同时 我 前任 又 对 他 的 前任 念念不忘 ， 不停 给 那个 女生 发邮件 ， 可惜 俩 人 脾气 不 对付 ， 始终 走 不到 一起 去 。 我 前任 对此 很 不 甘心 ， 但 又 没有 办法 ， 只能 背着 他 的 现任 一边 谈着 恋爱 ， 一边 发 “ 无爱 的 人 是 伴侣 ， 有 爱 的 人 不 合适 ” 这样 的 言论 。 与此同时 ， 在 我们 刚 分手 以后 ， 他 还 会 来 关心 我 ， 跟 我 道歉 ， 表现 得 非常 后悔 和 内疚 。 我 为 他 能 同时 对 这么 多 不同 的 女生 付出 多多少少 的 情感 感到 震惊 ， 又 对 他 的 贪婪 和 软弱 感到 怜悯 。 问 我 有 什么 体验 ？ 虽然 当时 我 那么 受伤 ， 但是 。 。 。 。 哈哈哈 哈哈 ， 盗用 相公   @ 单身 狗 的 反咬   的 一张 图 ：	3
191284689	我 上 了 他 的 现任 ， 顺便 撩 走 了 所有 他 感兴趣 的 少女 。 本人 女 ， 匿 了 。	3
177933066	我 从来 没有 让 她 后悔 的 念头 ， 只 希望 自己 能 变得 更好 ， 能 让 她 有 一天 想起 我时 嘴角 能 泛起 一丝 微笑 ， 心里 想着 ： 恩 ， 原来 他 还是 很 优秀 的 ！ “ 让 前任 后悔 ” ， 证明 你 心里 还 在乎 前任 ， 这样 挺累 的 ， 还是 投资 自己 ， 让 自己 变得 更好 才 是 最优 解 ， 应该 不让 前任 后悔 曾经 和 你 在 一起 ， 只是 你们 各有 各 的 路 要 走 ， 你们 的 目标 不同 而已 。 我 很 感激 她 曾经 出现 在 我 的 生命 里 ， 她 让 我 成长 ， 谢谢 你 ， 真的 谢谢 你 ！	3
163355006	我 是 让 前任 后悔 了 ， 可是 这 也 不是 我 想要 的 。 我 希望 他 过 得 好 ， 过 的 幸福 。	3
64965518	我 的 所有 前任 都 屏蔽 了 我 。 。	3
64388637	谁 还有 空 在乎 他 后不后悔 做卵 ？ ？ ！ 表示 从 不吃 回头草 。	3
64384296	在乎 那个 干 啥 ， 少年 ， 我们 的 旅程 是 星辰 大海 ， 来来入 我教 。	3
64363104	伤敌 一千 ， 自损 八百 。	3
64136836	曾经 前任 因为 一个 她 更 适合 的 人 与 我 分开   即便 那个 人 在 他人 看来 并 没有 我 好   高中毕业 后 他们 一起 去 了 欧洲   虽然 是 不同 的 国家   但见 起面 来 也 算 方便 他们 的 生活 也 经历 过 大起大落   分分合合   有时 甜蜜 的 让 人 羡慕   有时 也 糟糕透顶     我 只是 站 在 旁观者 的 角度   至于 她 过 的 究竟 如何   恐怕 只有 她 自己 清楚 吧 两年 多来   我 到 了 新 的 城市 生活   我 知道 自己 在 努力 变得 更 优秀   并 不是 为了 让 她 后悔   只是 希望 自己 能过 的 很 好   并且 现在 我 也 遇到 了 很 好 的 人   现在 我过 的 很 好   和 自己 很 爱 的 人 在 一起   她 也 很 爱 我   我们 每天 都 想着 未来 努力奋斗 着   即便 知道 未来 遥不可及   一切都是 未知数   爱情 里 没有 对错   没有 后悔   珍惜 眼前 才 是 最 重要 的   我 始终 坚信   自己 现在 拥有 的   才 是 最好 的  	3
64133060	人 和 人 的 境界 ， 是 大不相同 的 。 对于 境界 不同 的 人 来说 ， 鉴赏 一件 事物 的 眼光 ， 那 是 天与地 的 差距 。 前些年 我 喜欢 看 《 鉴宝 》 栏目 。 那些 民间 收藏者 ， 满腹 主观 地 以为 ， 自己 的 宝贝 是 天上 地下 世间 唯一 。 来到 节目 现场 ， 被 目光如炬 的 鉴宝 专家 一眼 戳穿 。 辣 五光十色 光彩 艳丽 的 小 宝贝儿 ， 就是 五百块 钱 买 一打 的 赝品 。 还 有些 不自量力 的 民间 收藏者 ， 心中 百般 不服气 。 怨恨 之下 ， 对 着 鉴宝 专家 ， 哭天抢地 。 有用吗 ? 没用 。 那 是 历经 岁月 沉淀 的 ， 天与地 的 差距 。 愿 诸君 早日 认命 ， 在 【 与 你 境界 相同 的 人里 】 ， 找到 你 的 唯一 。	3
63894564	不 知道	3
63880662	《 叶甫盖 尼 • 奥涅金 》 中 的 达吉雅娜 让 前任 后悔 ， 无非 是 荣誉 ， 金钱 ， 权利 ， 从 劣势 反占 上峰 。	3
63785882	你 就 给 我 好好 过 ， 同学会 有的是 机会 给 你 表现 。	3
63744565	路 无 回头 ， 事 无 当初     ： ）          	3
63733944	… … … … … … … … … … … … … … … … … … … … … … … … … … … … … … … … … … … … … … … … … … 我 也 用 了 一次 分割线 ， 好 高大 上 的 感觉 。 前 几天 看 了 这幅 图片 我 就 想 ， 恋爱 刚 开始 我们 是 相似 的 ， 但是 后来 发现 分手 不可避免 。 所以 你 说 小鸟 应该 后悔 还是 鳄鱼 应该 后悔 。 愿有 岁月 可 回头	3
63657986	变得 更 优秀 或者 越活 越 low ， 可能 都 不 影响 前任 后悔 ， 前者 他会 后悔 当初 分手 ， 后者 他会 后悔 当初 眼光 太 差 。 所以 你 看 ， 后不后悔 完全 取决于 这个 前任 他 自己 的 心态 。 如果 他 是 一个 经常 为 选择 而 纠结 ， 选择 后 又 常常 后悔 的 人 ， 就 会 出现 上述 情形 。 但 相反 ， 如果 他 是 一个 成熟 乐观 的 人 ， 爱 自己 所 选择 的 ， 选择 自己 所爱 的 ， 你 过 得 好 与 不好 已经 与 他 无关 ， 他 都 不会 后悔 。	3
63608742	@ 躺 枪 先生 以 我 个人 目前 的 状况 大概 是 他 想 买 什么 而 我 是 产地 国 最 靠 谱 的 代购 吧 （ 我 不是 代购   只是 对 他 来说 最靠 谱 不过 丫 现在 在 美帝 我 倒 是 很 想 联系 他 谈谈 买 新 苹果 的 事儿 （ 然而 并 没钱买   2333	3
63574509	请 邀请 泰勒 史薇 芙特 回答 ， 一 分手 ， 就 全世界 出名	3
63371591	嗯 ， 分手 几年 后 他 加 我 QQ 第一次 ， 我 拒绝 第二次 附加 信息 我 是 谁谁谁 … 我 回复 ： 我 知道 。   然后 拒绝 ： ）	3
63269991	已经 结束 的 关系 ， 已经 陌路 的 人 ， 何必 向 他 证明 自己 有 多 好 ？	3
62916579	有 一天 他 撂 的 狠话 全都 不算数 了 ， 他 回来 求 你 。 。	3
63459325	没什么 体验 。 如果 你 觉得 会 觉得 大快人心 本身 从根本上 就 错 了 。 什么样 的 分手 ， 你 会 痛恨 前任 ？ 藕断丝连 。 就算 你 痛恨 ， 什么样 的 仇恨 能 持续 那么 久 ？ 小人 之心 。 时间 往往 会 抹 去 一切 ， 留下 遗憾 。 推荐 一个 这种 体验 的 故事     ：   讲个 故事 - 维尔 图斯	4
540827373	我 才 是 那个 后悔 的 前任 吧 ！ 后悔 曾经 不够 好 ， 也 后悔 无法 再 对 她 好 ......         https : / / www . zhihu . com / video / 1051117868116127744      	0
254793948	恩	3
63595821	她 老公 大概 会 活成 你 的 模样	3
63559520	方茴让 陈寻 后悔 ， 付出 了 那么 大 的 代价 。 还有 必要 讨论 很 多么 。 好心分手 一早 放开 我 ， 从头 努力 都 好 过	3
63045938	随着 年龄 增长 会 明白 ， 没有 那些 狗血 哪来 今天 更好 的 自己 。 谁 后悔 ； 谁 做 错 都 是 我们 各自 的 成长 。 每个 人 每天 都 在 向 自己 的 目标 迈进 ， 尽力 别 让 自己 后悔 就 好 ， 另外 希望 所有人 都 幸福	3
62919176	自从 被 确诊 为 “ 射精 难 ” 之后	3
337745527	哈哈哈哈 哈哈哈哈 ， 来自 于 前女友 的 会心 一击 。 不 知道 后不后悔 ， 应该 会 很 绝望 吧 。	2
273597893	能 让 前任 后悔 又 证明 了 什么 ？ 证明 了 她 没 真正 爱过 你 ， 试问 ， 一个 真正 爱过 你 的 人 ， 分开 后 即便 是 恨 你 ， 又 怎么 会 后悔 ？ 最多 是 嫉恨 ， 大多 人 是 不好不坏 的 情绪 ， 像 对 一个 陌生人 。 若 是 你们 之间 残存 的 是 美好 的 感觉 ， 她 会 为 你 开心 ， 像 获得 幸福 的 是 自己 一样 。 能 后悔 的 ， 都 没 在乎 ， 像 丢 垃圾 ， 后来 别人 告诉 她 里面 有 宝贝 ， 这才 叫 后悔 。	2
266657911	我 以前 对 他 说 过 : 放弃 我 你 肯定 会 后悔 的 ！ 他 说 : 嗯 ， 我 也 觉得 会 后悔 。 其实 说完 这句 话 我 就 想 打 自己 耳光 了 ， 说 了 不该 说 的话 。 他 已经 决定 放弃 你 了 ， 你 就 该 不吭一声 ， 知情 识趣 的 自己 走 人 ， 走 之前 把 所有 联系方式 通通 删掉 ， 老死不相往来 。 君子 绝交 ， 不 出 恶言 不是 。 走 了 ， 就 保持 框架 ， 对 前任 不要 留恋 不要 纠缠不清 ， 别 给 人 可乘之机 ， 别 让 人 瞧不起 ， 别 让 观众 笑话 你 ， 戳 你 脊梁骨 。 清清白白 做人 ， 坦坦荡荡 做事 。 只有 你 很 好 ， 容貌 好 ， 性格 好 ， 过得 好 ， 他 才 会 惦记 你 。 让 自己 保持 优雅 吧 。 这是 人性 ， 你 我 无法 改变 。 难 走 的 路 ， 都 是 上坡路 。	2
264829287	人生 ， 不管 你 选择 了 谁 ， 选择 什么样 的 生活 方式 ， 总有 遗憾 ， 无一例外 ！ 抱 有 使 前任 回心转意 ， 不过 是 电视剧 看多 了 ， 赌气 而已 ！	2
250645660	爽 。 可以 安慰 自己 说 看吧     我 就 说 他 当初 离开 我 是 个 傻 × 的 决定 。 可以 在 朋友 问及 前任 时笑 着 说 他 后来 找 我 和 好 ， 我 都 懒得 搭理 。 可以 觉得 自己 成功 报复 了 当初 自己 放下 自尊 苦苦哀求 都 挽留 不下 的 他 。 甚至 是 卧薪尝胆 后 的 巨大 满足 高 他 一等 的 感情 地位 。 可是 这种 后悔 有用吗 ？ 只不过 是 对方 在 反复 权衡利弊 后 做出 的 最优 选项 ， 而 通常 你 也 并 不是 唯一 的 选择 了 。 这种 后悔 、 挽留 并 不是 久别重逢 ， 也 更 不 可能 是 出于 爱 … … 你 只 需要 记住 一件 事 ， 在 感情 里 可以 轻易 放弃 你 的 人 ， 都 是 不 爱 你 的 。 无论 他 表现 出 多少 的 不舍 ， 表现 出 多少 纠结 和 痛苦 。 只要 是 轻易 的 放弃 了 你 ， 那 这个 人 就 一定 不爱 你 。 因为 相爱 最 重要 的 一点 ， 就是 不 放弃 。 挫折 、 灾难 、 病痛 、 贫穷 ， 都 不能 令 你 放弃 爱情 。 不离 不弃 ， 才 是 真爱 。 嗯 ， 所以 不要 回头 ， 绝不 。	2
214005168	谢邀 ， 大概 就是 身边 的 每 一个 人 都 说 我 比 跟前 任处 对象 的 时候 好看 了 十万八千 倍 吧 … … 前 几天 在 商场 看见 前任 ， 他 丑 的 我 都 没敢 告诉 大家 他 是 谁 … …	2
213562104	不再 关注 这个 问题 的 时候	2
210553769	纠结 这个 问题 的 ， 大多 是 现在 过得 并 不好	2
196417619	我 去 给 我 现任 最好 的 ， 我 说 能 给 的 一切 。 我 一直 记着 一句 话 : 不要 对 一个 人太好 。 这句 话 前任 和 我 说 的 。 但 我 要 做 的 就是 证明 给 他 看 。 我 对 现任 的 好 换来 的 是 坚实 的 感情 。 我 很 爱 我 的 现任 。 并且 对 过去 没有 留念 。 我 就是 要 让 他 后悔 自己 的 观点 。	2
162621338	让 前任 后悔 只是 一个 幌子 ， 不 甘心 也 是 幌子 。 我 只是 害怕 朋友 担心 我 ， 如果 她们 知道 我 还 不死心 ， 还是 希望 在 变得 更好 的 时候 重新 吸引 到 他 ， 她们 会 气死 的 。 。 。	2
150801684	天蝎座   不管 分手 还是 被 分手   对 前任   都 是 一句 话 ◥ ◣ 請 伱 滾 诎 涐 甾 卋 琾 ゞ	2
144731165	能 问出 这个 问题 就 说明 你 就 配不上 ， 心态 还 太 年轻 。 即使 不 在 一起 ， 难道 你 余生 的 目的 就是 为了 让 前任 后悔 ？ 即使 在 一起 时有 多少 不 愉快 ， 难道 就 没 留下 一丝丝 温暖 的 回忆 ？ 如果 还是 一颗 稍 有 柔软 的 心 ， 又 怎么 会 去 想 伤害 你 爱过 的 一个 人 ？ 或者说 ， 根本 没有 放下 ， 如果 不在乎 ， 何必 非 要 耀武扬威 的 再次 登场 ？ 如果 真的 放下 ， 难道 不是 在 街上 偶然 看到 时望 上 几眼 ， 或是 偶然 碰到 时 的 一句 “ 好久不见 ” ？	2
142052126	没有 前任 ， 谈 了 一次 就 结婚 了 。	2
129255249	遗憾 的 是 ， 你 遇见 的 是 那个 永远 不会 后悔 的 人 。	2
105710069	前男友 不渣 ～ 想 起来 也 是 温馨 的 记忆 ～ 更 像 个 温暖 的 哥哥 ， 但是 偶尔 还是 很 邪恶 的 想 让 他 后悔 ， 更 多 的 ～ 是因为 自己 也 有 遗憾 吧 ～ 没有 完全 摒弃 … … 另外 ～ 何苦 完全 摒弃 呢 ～ 这是 我们 生命 的 一部分 ～ 愿 我们 在 尘世 各得其所 ～	2
92772638	刚 开始 ， 我会 觉得 我要 过 的 比 你好 ， 我要 让 你 后悔 。 。 。 时间 久 了 ， 只会 觉得 ， 好 傻 ， 为了 个 不在乎 自己 的 人 较 什么 劲 呢 ， 你 过 的 好 也好 ， 不好 也好 ， 和 我 已经 没有 了 关系 。 我 的 努力 只是 为了 自己 和 爱 自己 的 人	2
91318571	爽 就 一个 字 ， 我能 说好 多次	2
81820001	让 前任 后悔 ？ 没 喜欢 过 没爱过 ， 根本 就 不会 在乎 ， 连为 他 改变 的 力气 都 懒得 有 ， 我变 瘦变 好 是 为了 未来 的 那个 会 珍惜 我 的 他 ， 我 现在 之所以 怀念 ， 怀念 的 只是 那个 曾经 单纯 的 、 可爱 的 、 完整 的 我 而已 ， 你 在 我 的 记忆里 都 是 没 办法 对焦 的 模糊 的 存在	2
80336736	我 以为 他 过 的 不好 我 就 会 很 开心 ， 直到 我 发现 他 过 的 挺 好 的 ， 我 竟然 也 很 开心 。 没有 什么 ， 因为 爱过 。	2
78317278	每 一段 感情 结束 后 ， 我 都 在 幻想 有 一天 在 他 面前 让 他 后悔 。 然而 N年 后 ， 再 回想 如同 看 一个 陌路 人 ， 一点 这样 的 想法 都 没有 。 因为 每 一段 感情 结束 后 ， 遇到 新 的 感情 总是 比上 一个 优秀 。 无 他 ， 因为 我 在 变 的 优秀 。 曾经 和 初恋 联系 过 一次 ， 并非 后悔 或者 其他 感情 ， 短暂 的 交流 后 很 是 失望 ， 因为 这么 多年 了 ， 他 似乎 没有 任何 改变 ， 而 我 总是 在 怀疑 当初 怎么 会 看 上 他 ？ 正如 我 上 了 高中 就 在 怀疑 当初 怎么 能 吃得下 去 初中 时候 的 饭菜 ， 上 了 大学 再 疑惑 高中 那样 的 饭菜 我 竟然 都 能 胖 ， 毕业 后 发现 我 竟然 大学 四年 都 在 吃 那 几样 饭 ？ 其实 每 过 一个 阶段 ， 你 都 会 对 以往 的 做法 和 想法 感到 不解 ， 无 他 ， 因为 现在 的 是 和 过去 的 你 在 事物 认知 、 看法 已经 截然不同 。 你 连 过去 的 你 的 做法 都 无法 理解 ， 当 你 和 其他人 出现 认知 不同 的 时候 ， 分开 不是 必然 的 吗 ？	2
76343496	看到 这个 问题 的 时候 ， 我 在 想 ， 为什么 我们 要 让 前任 后悔 呢 ？ 我们 变得 更好 ， 更 优秀 ， 只是 为了 自己 。 为什么 是 为了 让 前任 后悔 呢 ？ 让 前任 后悔 的 时候 我们 自己 是不是 也 已经 后悔 了 呢 ？ 不 后悔 做出 的 选择 ， 不 后悔 选择 分开 ， 这才 是 最 重要 的 事 啊 。 不管 前任 的 眼光 ， 不再 为了 前任 做 任何 改变 自己 的 事 。 在我看来 ， 我们 不要 后悔 曾 做 过 的 事 ， 也 不要 为了 另 一个 不 重要 的 人 的 “ 后悔 ” 而 做出 改变 。 因为 ， 你 就是 你 啊 。 一个 独一无二 全世界 仅 有 的 你 啊 。         我们 只要 ， 不让 自己 后悔 ， 就 好 了 。	2
74411078	还有 爱 你 的 冲动   却 没 了 在 一起 的 勇气 。	2
74367062	一个 真正 的 前任 ， 就是 无论 你 做 什么 他 都 不会 后悔 。	2
70059897	上山 采 蘼芜 ， 下山 逢 故夫 。 长跪 问 故夫 ， 新人 复 何如 ？ 新人 虽言好 ， 未若 故人 姝 。 颜色 类 相似 ， 手爪 不相如 。 新人 从门入 ， 故人 从 閤 去 。 新 人工 织 缣 ， 故 人工 织素 。 织 缣 日 一匹 ， 织素 五丈 余 。 将 缣 来 比素 ， 新人 不如 故 。 选 自 《 五台 新咏 》 。 这算 吧 ？	2
65916211	不 知道 你 有没有 听过 eason 的 一首歌 ， 若无其事 才 是 最狠 的 报复 。	2
65307697	高中 时 因为 的确 很 悲剧 ， 被 初恋 搞 得 对 爱情 有种 莫名 的 错觉 感 。 而且 我 的 所有 自以为是 都 是 来源于 自己 的 自我 幻想 ， 自尊心 作祟 吧 ， 也 整整 折磨 了 我 三四年 ， 后来 ， 各自 工作 后 的 某 一天 ， 我 去 某 酒店 给 客户 找 会议室 ， 在 某 宾馆 的 前台 看到 他 还是 那种 吊儿郎当 的 样子 的 站 在 那里 ， 突然 我 忘记 了 他 的 名字 ， 并 很淡 定 并 自信 的 在 他们 领导 的 带领 下 参观 他们 酒店 的 会议室 。 于是 感觉 ， 很 是 爽 。 后来 他加 我 好友 在 校友 里 ， 问 我 ， 顿时 觉得 他 还是 那么 自我 良好 。 没救 的 那种 …	2
65168217	正如 当初 的 付出 从 不在乎 回报 一样 ， 此后 的 分离 也 从不 期待 重聚 。 知道 自己 想要 什么 所以 去 爱 ， 知道 自己 不要 什么 所以 不悔 。 成为 更好 的 自己 ， 是 为了 伴以 终老 的 那个 他 不悔 此生 ， 更是 为 自己 才 是 。	2
65051473	我 不 知道 他 后不后悔 。 可能 会 吧 。 如果 两个 人 的 感情 中定 有 一个 后悔 的话 。 最初 分手 的 时候 泪流满面 咬牙切齿 说 ， 他 一定 会 后悔 的 。 可是 当 他 用 各种 方式 来 偷窥 我 的 生活 的 时候 ， 我 却 渐渐 地 从 暗爽 变成 嘲讽 最后 变成 漠然 。 我 不 后悔 分手 。 或许 这 就是 他 后悔 的 原因 吧 。 什么 感受 ？ 没 感受 。 一段 死 于 曾经 ， 给 了 我 回忆 的 一段 故事 的 男主角 ， 过 了 就 过 了 。 看过 一部 韩剧 ， 剧终 的 时候 会 唏嘘 一下 ， 然后 。 该 干嘛 干嘛 。 你 后悔 了 么 ？ 或许 也 没有 呢 ？ 无妨 。 因为 我 终于 明白 ， 我们 分开 确实 是 正确 的 。 以上	2
65021924	高中 喜欢 一个 女生 好几年 ， 大学 期间 异地 追 了 好几年 ！ 追 的 几年 里 ， 我 一直 是 个 边缘 人 ， 心里 蛮多 心酸 的 。 。 就是 那种 不聚 不散 只 等 你 给 另 一 对手 擒获 吧 。 终于 有 一天 ， 她 答应 我们 在 一起 ， 我 的 天空 星星 都 亮 了 ！ 没多久 ， 她 身边 有 了 另 一个 人 ！ 很快 ， 我 被 分手 了 。 因为 这样 的 经历 ， 每次 听 葡萄 成熟 时 ， 心里 就 有 别人 难以 体会 的 酸 ！ 你 不 懂 的 ， 时间 会 让 你 懂 。 当初 开始 的 郁闷 埋怨 ， 现在 已经 释然 了 ， 是 我 不 懂 爱 ， 太 勉强 ！ 可能 关于 感情 ， 我 就是 那种 迟钝 的 人 吧 ， 没能 在 一起 也 没什么 可 抱怨 的 ， 或许 在 一起 了 也 会 有 太 多 的 不 合适 。 以前 自己 心里 是 苦闷 ， 到 从来 没想 过 要 让 她 后悔 。 现在 是 真心 的 祝福 吧 。 从 开始 哭 着 嫉妒 ， 变成 了 笑 着 羡慕 。	2
64965288	有意思 么 ， 都 不 在 一起 了 ， 还 那么 在乎 前任 干什么 。 她 后悔 不 后悔 的 你 是 回去 和 她 在 一起 还是 怎样	2
64964919	必须 得 插 一句 ， 让 前任 后悔 ， 说明 你 放不下 。 不是 你 想 让 他 后悔 ， 是 你 自己 一直 想不开 。 人生 向前 ， 既然 分开 了 ， 就是 陌生人 ， 还 与你何干 。	2
64879668	找到 现任 — — — — — — 那种 他 自己 都 自愧不如 的 时候 我 知道 没什么 后悔 不 后悔 只有 珍惜 不 珍惜	2
64735757	让 前任 最 后悔 的 事情 ， 莫过于 让 他 永远 寻找 不到 你 的 一丝 消息 。	2
64545242	要 我 说 吧 ， 让 前任 后悔 是因为 还 没 找到 对象 ， 要是 找到 了 ， 哪有 功夫 想 这个 ， 偶尔 能 想起 一次 前任 都 算是 有情有义	2
64493810	我 和 ex 在 一起 的 时候 ， 他 挂念 自己 当年 暗恋 过 4 年 的 妹子 ， 于是乎 我们 分手 后 ， 他 和 那 女生 在 一起 了 。 ( 也 有 可能 没 分手 就 在 一 起来 ， 这 不是 重点 了 已经 ) 然后 和 当年 的 女神 在 一起 后 ， 发现自己 的 前女友 挺 好看 的 ， 嗯 ， 又 后悔 了 ， 来 勾搭 我 。 所以 说 ， 只要 找 对 了 人 ， 前任 天天 后悔 。 现在 只要 和 他 女朋友 吵 了 架 ， 还是 要 来 勾搭 我 ， 我 从 这个 勾搭 的 周期 大致 能 推出 他 感情 的 起伏 … 所以 ， 前任 后悔 这个 体验 ， 真心 没什么 可说 的 ， 大约 就是 ， 我 就 静静地 看着 你 装 13 ～ 从来 都 不 打断 你 ～ ～	2
64459382	找个 男 的 ！	2
64205109	详情请 去 看一遍 “ 社交 网络 ” 这部 电影	2
64163785	我读 高中 的 时候 有个 喜欢 的 女生 。 虽然 认识 很 久 ， 她 也 知道 我 喜欢 她 ， 其实 初中 就 告白 了 。 我 大概 也 不算 太 差 ， 有点 小胖 ， 不丑 。 ( ಥ _ ಥ ) 脾气 挺 好 ， 后来 分 了 一直 没 联系 ， 大学 开学 后 在 一起 了 ， 其实 她 是 在 复读 ， 我 在读 大学 ， 其实 挺忙 的 ， 但是 我 那个 时候 还是 会 几乎 每天 打电话 给 她 。 然而 过 了 一个月 分 了 。 我 想 了 想 ， 其实 挺 不 甘心 的 ， 喜欢 了 那么 多年 ， 在 一起 了 又 分 了 ， 是 她 喜欢 了 别人 ， 一个 和 她 一起 复读 的 。 我 也 在 想 是不是 我 不够 好 ， 那 段时间 天天 在 运动 想 让 自己 瘦下来 ， 看起来 效果 挺 明显 的 ， 但是 并 没有 什么 卵用 。 。 。 也 看 的 淡 了 ， 不 喜欢 就是 不 喜欢 ， 并 不会 后悔 ， 现在 也 还是 没有 联系 。 ( ಥ _ ಥ ) 发现 答 错题 了 ， 前任 并 没有 后悔 π _ π π _ π	2
64151536	后来 发现 ， 歌词 写 的 和 我 的 经历 真特 么 一模一样 。	2
64138311	我 就 挺 后悔 的	2
64017225	无论 你 是否 后悔 ， 这 都 不是 我 爱上你 的 时候 想要 的 那种 结果 。	2
